,회원번호,주문일시,전체물품명
2565,919222976,2021-03-15,동물복지유정란
2566,919222976,2021-04-01,양파$동물복지유정란
2567,919222976,2021-04-06,동물복지유정란
2568,919222976,2021-04-17,유정란/친환경
2569,919222976,2021-04-28,두부$양파$청경채
2570,919222976,2021-05-10,유정란/친환경$단무지
2571,919222976,2021-05-25,유정란/친환경$양파$시금치
2572,919222976,2021-05-31,중파
2573,919222976,2021-06-21,두부$유정란/친환경
2574,919222976,2021-07-03,두부$유정란/친환경$쥬키니호박
2575,919222976,2021-07-11,유정란/친환경
2576,919222976,2021-07-20,유정란/친환경
2577,919222976,2021-07-26,두부$유정란/친환경
2578,919222976,2021-08-06,두부$유정란/친환경
2579,919222976,2021-08-23,유정란/친환경
2580,919222976,2021-09-04,두부$유정란/친환경
2581,919222976,2021-09-20,유정란/친환경
2582,919222976,2021-09-29,유정란/친환경
2583,919222976,2021-10-16,유정란/친환경
2584,922433856,2021-03-21,어린잎채소$누룽지$사과당근즙
2585,924605376,2021-01-09,유기농우유
2586,925854464,2021-07-17,두부
2587,925854464,2021-08-20,양파
2588,928322944,2021-01-08,상큼한감귤
2589,928322944,2021-01-24,당근$대파
2590,928322944,2021-03-28,쥬키니호박
2591,930086144,2021-01-12,대파$구운도시락김
2592,930086144,2021-01-18,팽이버섯
2593,930086144,2021-04-18,구운도시락김
2594,930086144,2021-06-05,방울토마토/대추형
2595,930086144,2021-07-04,팽이버섯$구운도시락김$양배추
2596,930086144,2021-10-18,무
2597,930086144,2021-10-26,두부$시금치
2598,931329664,2021-05-09,양파
2599,932517504,2021-01-04,시금치
2600,932517504,2021-09-05,콩나물
2601,932968512,2021-01-08,동물복지유정란
2602,935889856,2021-09-18,과일푸딩
2603,935991936,2021-08-24,두부
2604,936411392,2021-01-02,동물복지유정란
2605,936411392,2021-02-13,두부$동물복지유정란$현미유$검은콩두유
2606,936411392,2021-03-10,두부$유정란/친환경
2607,936411392,2021-03-22,두부
2608,936411392,2021-03-31,브로컬리$양배추
2609,936411392,2021-04-17,팽이버섯$청경채
2610,936411392,2021-05-08,유정란/친환경
2611,936411392,2021-05-14,유정란/친환경
2612,936411392,2021-05-28,두부$유정란/친환경$검은콩두유
2613,936411392,2021-06-18,콩나물$현미유
2614,936411392,2021-06-29,콩나물$중파
2615,936411392,2021-07-17,중파
2616,936411392,2021-07-23,두부$콩나물
2617,936411392,2021-07-26,두부
2618,936411392,2021-07-29,두부$콩나물
2619,936411392,2021-08-20,검은콩두유
2620,936411392,2021-08-30,검은콩두유
2621,936411392,2021-09-01,두부
2622,936411392,2021-09-07,닭가슴살
2623,936411392,2021-09-12,어린잎채소$검은콩두유
2624,936411392,2021-10-01,콩나물
2625,936411392,2021-10-22,두부$콩나물
2626,936411392,2021-10-23,유정란/친환경$우유$검은콩두유
2627,936539456,2021-01-21,사과당근즙
2628,936658240,2021-01-19,동물복지유정란$유기농우유
2629,936658240,2021-04-05,두부$유정란/친환경
2630,936658240,2021-04-19,두부
2631,936658240,2021-05-30,두부$콩나물
2632,936658240,2021-07-07,두부
2633,936658240,2021-07-23,두부
2634,936658240,2021-07-26,유기농우유
2635,936658240,2021-08-22,유정란/친환경$콩나물$당근
2636,936658240,2021-08-28,유기농우유
2637,936658240,2021-09-11,콩나물
2638,936658240,2021-10-02,두부$유정란/친환경
2639,936658240,2021-10-18,두부$유정란/친환경
2640,938553216,2021-01-12,딸기잼
2641,938553216,2021-01-30,두부
2642,938553216,2021-03-26,동물복지유정란
2643,938553216,2021-04-06,두부
2644,938553216,2021-09-10,딸기잼
2645,938560640,2021-04-03,당근$양배추$밥풀과자
2646,938560640,2021-04-17,유정란/친환경$7곡딸기롤과자$당근
2647,938560640,2021-04-27,유정란/친환경
2648,938560640,2021-05-02,7곡딸기롤과자
2649,938560640,2021-05-08,상큼한포도
2650,938560640,2021-06-07,현미유
2651,938560640,2021-06-22,하늘바다새우$단무지
2652,938560640,2021-09-04,두부$유정란/친환경$7곡딸기롤과자$하늘땅감자
2653,938560640,2021-09-11,딸기잼
2654,938811200,2021-05-25,당근$중파$상큼한포도
2655,938811200,2021-05-27,당근$팽이버섯$가지
2656,938811200,2021-05-28,우유
2657,938811200,2021-05-31,유정란/친환경
2658,938811200,2021-06-14,가지$상큼한감귤&한라봉
2659,939167552,2021-01-22,두부$양파$유기농성이시돌목장우유$단무지
2660,943068864,2021-04-09,찌개용두부
2661,943956032,2021-01-08,양파$쥬키니호박
2662,943956032,2021-01-18,우유
2663,943956032,2021-03-19,두부
2664,943956032,2021-04-26,중파
2665,943956032,2021-05-07,양파$중파
2666,943956032,2021-05-17,두부$상큼한감귤&채소
2667,943956032,2021-05-24,두부$유정란/친환경$오이
2668,943956032,2021-05-28,현미유
2669,943956032,2021-06-08,우유$중파
2670,943956032,2021-06-18,두부
2671,943956032,2021-07-06,유정란/친환경$하늘땅감자$상큼한감귤&채소
2672,943956032,2021-07-10,현미유$사과당근즙
2673,943956032,2021-07-20,상큼한감귤&채소
2674,943956032,2021-07-24,유기농성이시돌목장우유
2675,943956032,2021-07-30,두부$우유$단무지
2676,943956032,2021-08-13,딸기잼
2677,943956032,2021-09-04,두부$콩나물$당근
2678,943956032,2021-09-11,딸기잼
2679,943956032,2021-09-27,두부
2680,943956032,2021-10-08,상큼한감귤
2681,943956032,2021-10-11,유정란/친환경
2682,943956032,2021-10-18,7곡딸기롤과자$양송이버섯
2683,943956032,2021-10-19,유정란/친환경$7곡딸기롤과자
2684,944381056,2021-01-03,유정란/친환경$7곡딸기롤과자$밥풀과자
2685,944381056,2021-02-04,양파$사과당근즙
2686,944381056,2021-02-08,단무지
2687,944381056,2021-03-07,상큼한감귤&채소
2688,944381056,2021-03-15,두부$상큼한감귤&채소
2689,944381056,2021-05-14,현미유
2690,944381056,2021-05-17,상큼한포도
2691,944381056,2021-05-20,백미/유
2692,944381056,2021-06-27,상큼한감귤&채소
2693,944381056,2021-07-09,찌개용두부$얼음식혜$상큼한감귤&채소
2694,944381056,2021-07-18,딸기잼$현미유
2695,944381056,2021-07-27,밥풀과자
2696,944381056,2021-08-16,유정란/친환경$단무지
2697,944381056,2021-09-05,방울토마토/대추형$단무지$밥풀과자
2698,944381056,2021-09-28,유정란/친환경$상큼한포도
2699,944381056,2021-10-12,유정란/친환경$단무지$단무지
2700,944381056,2021-10-26,유정란/친환경
2701,944394048,2021-04-13,양배추
2702,944394048,2021-06-01,오이
2703,945685824,2021-04-26,연두부$누룽지
2704,945685824,2021-07-14,연두부
2705,945685824,2021-10-24,누룽지
2706,945949376,2021-04-19,사과당근즙$밥풀과자
2707,945949376,2021-06-06,양파
2708,945949376,2021-08-05,구운도시락김
2709,945949376,2021-08-18,두부$애호박$구운도시락김$상큼한감귤
2710,945949376,2021-09-08,하늘바다새우
2711,945949376,2021-10-01,두부$하늘바다새우
2712,945949376,2021-10-12,두부$콩나물$연두부
2713,946075584,2021-10-23,유정란/친환경
2714,947029568,2021-07-04,유정란/친환경
2715,947220736,2021-08-27,유정란/친환경$양파$애호박
2716,947220736,2021-09-03,상큼한감귤
2717,947525120,2021-07-22,사과당근즙$상큼한감귤&한라봉
2718,947525120,2021-09-01,단무지$과일푸딩$상큼한감귤&한라봉$상큼한감귤
2719,947688448,2021-04-14,현미유
2720,947688448,2021-05-26,밥풀과자
2721,947688448,2021-06-01,시금치$밥풀과자
2722,947688448,2021-06-26,연두부
2723,947688448,2021-07-25,두부
2724,947688448,2021-08-13,콩나물
2725,947803520,2021-01-03,두부$동물복지유정란$누룽지
2726,947803520,2021-01-28,검은콩두유
2727,947803520,2021-08-02,두부$유정란/친환경$누룽지$구운도시락김
2728,955498496,2021-07-04,두부$양파$가지$양배추
2729,957523392,2021-06-25,두부$얼음식혜
2730,957584640,2021-04-05,대파$하늘바다새우$과일푸딩$과일푸딩
2731,971055488,2021-10-17,두부$유정란/친환경$양파$브로컬리
2732,971081472,2021-09-23,얼음식혜
2733,971803456,2021-01-03,콩나물
2734,971803456,2021-01-10,딸기잼
2735,971803456,2021-02-19,동물복지유정란$밥풀과자
2736,971803456,2021-03-06,동물복지유정란
2737,971803456,2021-06-11,시금치
2738,974760064,2021-02-03,유정란/친환경$현미유
2739,974760064,2021-03-02,콩나물$우유
2740,974760064,2021-04-07,유정란/친환경$당근$밥풀과자
2741,974760064,2021-08-07,동물복지유정란
2742,974760064,2021-08-30,유정란/친환경$방울토마토/대추형$양송이버섯
2743,974760064,2021-09-07,유정란/친환경$백미/유$밥풀과자
2744,975155392,2021-03-07,동물복지유정란
2745,975155392,2021-04-11,유정란/친환경
2746,975155392,2021-05-23,유정란/친환경
2747,975155392,2021-06-04,찌개용두부
2748,975155392,2021-06-07,찌개용두부
2749,975155392,2021-06-29,유정란/친환경
2750,975155392,2021-07-10,현미유
2751,975155392,2021-07-16,찌개용두부$밥풀과자
2752,975155392,2021-08-13,동물복지유정란
2753,975714048,2021-02-07,콩나물
2754,975714048,2021-02-22,브로컬리
2755,975714048,2021-03-03,사과당근즙$감귤즙
2756,975714048,2021-03-12,동물복지유정란$연두부
2757,975714048,2021-03-16,딸기잼$상큼한감귤&채소$상큼한감귤
2758,975714048,2021-03-22,유정란/친환경
2759,975714048,2021-04-10,유정란/친환경$당근$검은콩두유
2760,975714048,2021-04-25,현미유
2761,975714048,2021-05-10,유정란/친환경$애호박$어린잎채소
2762,975714048,2021-05-15,딸기잼$시금치
2763,975714048,2021-06-05,딸기잼
2764,975714048,2021-06-30,상큼한감귤
2765,975714048,2021-08-04,유정란/친환경$중파
2766,975714048,2021-10-17,유정란/친환경
2767,976757120,2021-01-05,동물복지유정란$당근$쥬키니호박
2768,976757120,2021-02-14,백미/유
2769,976757120,2021-03-05,양파$동물복지유정란
2770,976757120,2021-03-14,대파
2771,976757120,2021-03-23,시금치$당근$팽이버섯$밥풀과자
2772,976757120,2021-04-16,동물복지유정란
2773,976757120,2021-05-02,유정란/친환경$상큼한감귤&한라봉
2774,976757120,2021-05-08,찌개용두부$유기농성이시돌목장우유
2775,976757120,2021-05-28,당근
2776,976757120,2021-05-30,유정란/친환경
2777,976757120,2021-07-09,백미/유$사과당근즙
2778,976757120,2021-08-08,유기농성이시돌목장우유$단무지
2779,976757120,2021-08-20,방울토마토/대추형$유기농성이시돌목장우유
2780,976757120,2021-09-10,백미/유
2781,976757120,2021-10-01,백미/유
2782,976757120,2021-10-12,백미/유
2783,977646144,2021-01-22,두부
2784,977646144,2021-03-06,찌개용두부
2785,977646144,2021-04-05,두부$백미/유
2786,977646144,2021-07-31,찌개용두부
2787,977646144,2021-08-13,백미/유$찌개용두부
2788,977646144,2021-10-01,콩나물$찌개용두부
2789,977646144,2021-10-25,찌개용두부
2790,978004352,2021-02-05,콩나물$양송이버섯
2791,978004352,2021-03-17,딸기잼
2792,978004352,2021-05-01,유정란/친환경$애호박$7곡딸기롤과자
2793,978004352,2021-10-09,어린잎채소$7곡딸기롤과자$팽이버섯
2794,978221504,2021-01-02,딸기잼$딸기잼
2795,978221504,2021-01-08,두부$구운도시락김
2796,978221504,2021-01-12,대파
2797,978221504,2021-01-20,두부$유정란/친환경$시금치$유기농우유$구운도시락김
2798,978221504,2021-01-29,유정란/친환경$콩나물$시금치$당근$유기농우유$팽이버섯$양배추
2799,978221504,2021-02-06,양파$시금치
2800,978221504,2021-02-09,어린잎채소
2801,978221504,2021-02-20,유정란/친환경$양파$유기농우유$현미유
2802,978221504,2021-02-28,유정란/친환경$딸기잼$시금치$유기농성이시돌목장우유
2803,978221504,2021-03-05,현미유$찌개용두부
2804,978221504,2021-03-13,두부$구운도시락김
2805,978221504,2021-03-26,두부$유정란/친환경$대파
2806,978221504,2021-03-31,유기농성이시돌목장우유
2807,978221504,2021-04-02,시금치$브로컬리$구운도시락김
2808,978221504,2021-04-09,유정란/친환경$연두부$사과당근즙
2809,978221504,2021-04-12,중파$구운도시락김
2810,978221504,2021-04-16,오이$검은콩두유
2811,978221504,2021-04-17,단무지$사과당근즙
2812,978221504,2021-04-18,사과당근즙
2813,978221504,2021-04-26,유정란/친환경
2814,978221504,2021-04-27,중파
2815,978221504,2021-04-28,두부
2816,978221504,2021-05-01,두부$당근$유기농우유$명태참어묵$팽이버섯$양배추
2817,978221504,2021-05-07,두부$양파
2818,978221504,2021-05-08,콩나물$상큼한감귤&한라봉
2819,978221504,2021-05-13,유정란/친환경$오이$구운도시락김
2820,978221504,2021-05-15,두부$시금치$중파$검은콩두유
2821,978221504,2021-05-21,오이$애호박
2822,978221504,2021-05-22,백미/유
2823,978221504,2021-05-23,양파$어린잎채소
2824,978221504,2021-05-24,유정란/친환경
2825,978221504,2021-05-25,검은콩두유
2826,978221504,2021-06-01,유정란/친환경$중파$구운도시락김
2827,978221504,2021-06-22,양파$양송이버섯
2828,978221504,2021-06-28,검은콩두유
2829,978221504,2021-07-02,두부$유정란/친환경$애호박$팽이버섯
2830,978221504,2021-07-20,두부$양파$어린잎채소$중파$쥬키니호박
2831,978221504,2021-07-25,두부$명태참어묵
2832,978221504,2021-07-27,검은콩두유
2833,978221504,2021-07-28,현미유
2834,978221504,2021-08-07,애호박$중파
2835,978221504,2021-08-11,유기농우유$구운도시락김
2836,978221504,2021-08-27,유정란/친환경
2837,978221504,2021-09-03,유정란/친환경$중파$사과당근즙$사과당근즙
2838,978221504,2021-09-13,딸기잼$유기농우유$하늘바다새우$가지$구운도시락김$사과당근즙$상큼한포도
2839,978221504,2021-09-17,양파$백미/유$대파$밥풀과자
2840,978221504,2021-09-27,카스텔라
2841,978221504,2021-10-06,양파$오이$시금치$구운도시락김
2842,978221504,2021-10-09,유정란/친환경$콩나물$카스텔라
2843,978221504,2021-10-16,양파$애호박$중파
2844,978221504,2021-10-29,무
2845,978221504,2021-10-31,양파$무
2846,978789440,2021-01-19,하늘바다새우
2847,978789440,2021-02-23,유정란/친환경$시금치$당근$단무지
2848,978789440,2021-03-06,브로컬리$당근$현미유
2849,978789440,2021-03-10,양송이버섯
2850,978789440,2021-03-21,쥬키니호박$양송이버섯
2851,978789440,2021-03-24,쥬키니호박
2852,978947200,2021-01-30,유정란/친환경$동물복지유정란
2853,978947200,2021-02-13,두부$동물복지유정란
2854,978947200,2021-02-20,청경채
2855,979374080,2021-04-25,콩나물
2856,979374080,2021-05-23,두부$유정란/친환경
2857,979374080,2021-06-29,두부
2858,979374080,2021-07-10,두부
2859,979669184,2021-06-17,검은콩두유
2860,979669184,2021-09-23,콩나물$7곡딸기롤과자
2861,980675136,2021-02-21,유정란/친환경
2862,980675136,2021-04-22,우유
2863,980734528,2021-01-02,유기농우유
2864,980734528,2021-01-17,유기농성이시돌목장우유
2865,980734528,2021-01-23,누룽지
2866,980734528,2021-02-14,현미유
2867,980734528,2021-02-26,유정란/친환경
2868,980734528,2021-03-15,유기농우유
2869,980734528,2021-04-02,양송이버섯
2870,980734528,2021-04-09,유정란/친환경$현미유$유기농성이시돌목장우유
2871,980734528,2021-05-03,7곡딸기롤과자
2872,980734528,2021-05-21,유기농우유
2873,980734528,2021-05-25,양파$청경채
2874,980734528,2021-06-08,방울토마토/대추형
2875,980734528,2021-06-11,유기농우유
2876,980734528,2021-07-23,두부$동물복지유정란$현미유$양송이버섯
2877,980734528,2021-07-30,유기농우유$양배추
2878,980734528,2021-08-10,유기농우유
2879,980734528,2021-10-05,백미/유
2880,980734528,2021-10-28,두부$청경채
2881,982122816,2021-01-02,유정란/친환경$과일푸딩
2882,982122816,2021-01-15,팽이버섯
2883,982122816,2021-01-18,당근
2884,982122816,2021-01-19,양파$백미/유
2885,982122816,2021-01-25,유정란/친환경$대파
2886,982122816,2021-01-29,시금치$찌개용두부$쥬키니호박
2887,982122816,2021-02-22,두부$딸기잼
2888,982122816,2021-02-26,두부$시금치
2889,982122816,2021-03-05,카스텔라
2890,982122816,2021-03-13,콩나물$찌개용두부
2891,982122816,2021-03-22,찌개용두부
2892,982122816,2021-03-29,양파$대파
2893,982122816,2021-03-30,사과/
2894,982122816,2021-04-02,카스텔라
2895,982122816,2021-04-07,명태참어묵
2896,982122816,2021-04-10,찌개용두부
2897,982122816,2021-04-18,어린잎채소$백미/유$찌개용두부
2898,982122816,2021-04-23,오이$브로컬리$누룽지
2899,982122816,2021-05-03,양파$중파
2900,982122816,2021-05-08,백미/유
2901,982122816,2021-05-14,당근$찌개용두부
2902,982122816,2021-05-17,시금치$중파
2903,982122816,2021-05-23,양파$시금치$찌개용두부
2904,982122816,2021-06-02,중파
2905,982122816,2021-06-06,카스텔라
2906,982122816,2021-06-18,양파$백미/유
2907,982122816,2021-06-21,유정란/친환경
2908,982122816,2021-06-26,가지
2909,982122816,2021-06-29,과일푸딩
2910,982122816,2021-07-02,오이$대파
2911,982122816,2021-07-07,양파
2912,982122816,2021-07-09,두부$명태참어묵
2913,982122816,2021-07-16,중파
2914,982122816,2021-07-17,당근$단무지
2915,982122816,2021-07-20,애호박
2916,982122816,2021-07-26,유정란/친환경
2917,982122816,2021-07-29,백미/유$현미유
2918,982122816,2021-08-11,양파$상큼한감귤
2919,982122816,2021-08-21,두부
2920,982122816,2021-09-11,당근
2921,982122816,2021-09-14,유정란/친환경$딸기잼
2922,982122816,2021-09-17,애호박$찌개용두부
2923,982122816,2021-10-08,명태참어묵
2924,982122816,2021-10-12,유정란/친환경$양파
2925,982122816,2021-10-15,누룽지
2926,982122816,2021-10-18,팽이버섯
2927,982122816,2021-10-19,찌개용두부
2928,982122816,2021-10-24,누룽지$하늘바다새우
2929,982122816,2021-10-29,백미/유$당근
2930,982462464,2021-07-11,유정란/친환경
2931,982462464,2021-10-05,누룽지
2932,982462464,2021-10-15,딸기잼
2933,982486592,2021-10-09,양파
2934,982486592,2021-10-31,검은콩두유
2935,983045248,2021-10-23,누룽지
2936,983355200,2021-02-28,시금치
2937,990896128,2021-03-05,두부
2938,990896128,2021-03-29,두부
2939,990896128,2021-04-23,두부
2940,990896128,2021-04-30,동물복지유정란
2941,990896128,2021-05-31,양파
2942,990896128,2021-06-04,두부
2943,990896128,2021-07-14,두부
2944,990896128,2021-08-14,두부
2945,990896128,2021-08-28,두부
2946,990896128,2021-10-22,두부
2947,991536448,2021-09-17,가지$상큼한감귤&한라봉
2948,991536448,2021-09-28,하늘바다새우
2949,991536448,2021-10-08,딸기잼$하늘바다새우
2950,991614400,2021-06-22,하늘땅감자
2951,991614400,2021-06-29,과일푸딩$과일푸딩
2952,992776256,2021-01-05,사과당근즙$상큼한감귤&채소
2953,992776256,2021-01-07,사과당근즙
2954,992776256,2021-01-15,상큼한감귤&채소
2955,992776256,2021-01-22,사과당근즙$상큼한감귤&채소
2956,992776256,2021-01-30,감귤즙
2957,992776256,2021-02-13,상큼한포도$상큼한감귤&채소$감귤즙
2958,992776256,2021-02-25,하늘땅감자$상큼한감귤&한라봉
2959,992776256,2021-03-07,사과당근즙$상큼한감귤&채소
2960,992776256,2021-03-16,상큼한감귤&채소
2961,992776256,2021-04-13,상큼한감귤&채소$상큼한감귤
2962,992776256,2021-05-10,상큼한감귤&채소
2963,992776256,2021-05-24,백미/유$상큼한감귤&채소$상큼한감귤
2964,992776256,2021-06-05,현미유$상큼한감귤&채소
2965,992776256,2021-06-14,상큼한감귤&채소
2966,992776256,2021-06-21,상큼한감귤&한라봉$상큼한감귤&채소
2967,992776256,2021-07-06,상큼한포도
2968,992776256,2021-07-23,백미/유$현미유
2969,992776256,2021-08-03,밥풀과자
2970,992776256,2021-08-11,밥풀과자
2971,992776256,2021-09-03,백미/유
2972,992776256,2021-10-28,백미/유
2973,994348288,2021-01-04,팽이버섯$쥬키니호박$구운도시락김
2974,994348288,2021-01-06,백미/유
2975,994348288,2021-01-09,두부
2976,994348288,2021-01-11,시금치
2977,994348288,2021-01-16,연두부$대파
2978,994348288,2021-01-18,시금치$어린잎채소$구운도시락김
2979,994348288,2021-01-19,백미/유
2980,994348288,2021-01-24,당근
2981,994348288,2021-01-26,대파
2982,994348288,2021-01-29,두부$양송이버섯
2983,994348288,2021-01-30,백미/유
2984,994348288,2021-01-31,백미/유$구운도시락김
2985,994348288,2021-02-06,연두부$당근$대파$쥬키니호박
2986,994348288,2021-02-10,두부$브로컬리
2987,994348288,2021-02-13,쥬키니호박
2988,994348288,2021-02-19,두부$백미/유$브로컬리$대파
2989,994348288,2021-02-21,당근
2990,994348288,2021-02-24,양파$시금치$브로컬리
2991,994348288,2021-03-01,양배추
2992,994348288,2021-03-10,브로컬리$대파$쥬키니호박
2993,994348288,2021-03-15,콩나물$연두부$유기농성이시돌목장우유
2994,994348288,2021-03-17,브로컬리$당근
2995,994348288,2021-03-20,두부$쥬키니호박
2996,994348288,2021-03-22,대파
2997,994348288,2021-03-24,콩나물$당근$하늘바다새우
2998,994348288,2021-03-27,팽이버섯$양배추
2999,994348288,2021-03-30,쥬키니호박
3000,994348288,2021-04-02,양파$콩나물
3001,994348288,2021-04-10,두부
3002,994348288,2021-04-12,오이$콩나물$당근$대파$쥬키니호박
3003,994348288,2021-04-14,백미/유$구운도시락김
3004,994348288,2021-04-18,대파
3005,994348288,2021-04-19,양파
3006,994348288,2021-04-20,애호박$당근$하늘바다새우$쥬키니호박
3007,994348288,2021-04-21,구운도시락김
3008,994348288,2021-04-25,양파$애호박
3009,994348288,2021-04-27,중파
3010,994348288,2021-04-29,백미/유
3011,994348288,2021-04-30,오이$구운도시락김
3012,994348288,2021-05-01,애호박
3013,994348288,2021-05-04,구운도시락김
3014,994348288,2021-05-07,하늘바다새우
3015,994348288,2021-05-09,오이$당근
3016,994348288,2021-05-10,두부$구운도시락김
3017,994348288,2021-05-11,밥풀과자
3018,994348288,2021-05-13,당근
3019,994348288,2021-05-15,방울토마토/대추형$팽이버섯
3020,994348288,2021-05-16,사과/
3021,994348288,2021-05-19,하늘바다새우$밥풀과자$밥풀과자
3022,994348288,2021-05-21,애호박$브로컬리$가지$양배추
3023,994348288,2021-05-22,두부$중파$구운도시락김
3024,994348288,2021-05-24,당근
3025,994348288,2021-05-27,시금치
3026,994348288,2021-05-29,브로컬리$하늘바다새우
3027,994348288,2021-05-31,방울토마토/대추형$애호박$당근
3028,994348288,2021-06-06,쥬키니호박
3029,994348288,2021-06-09,오이$애호박
3030,994348288,2021-06-14,무
3031,994348288,2021-06-15,콩나물$당근
3032,994348288,2021-06-16,사과/
3033,994348288,2021-06-21,애호박$백미/유
3034,994348288,2021-06-23,누룽지
3035,994348288,2021-06-24,오이
3036,994348288,2021-06-25,당근$양배추
3037,994348288,2021-06-28,오이$가지
3038,994348288,2021-06-29,양파
3039,994348288,2021-07-05,당근$닭가슴살
3040,994348288,2021-07-07,중파$가지
3041,994348288,2021-07-09,오이
3042,994348288,2021-07-13,콩나물
3043,994348288,2021-07-18,애호박$무$당근
3044,994348288,2021-07-20,두부
3045,994348288,2021-07-21,애호박$얼음식혜
3046,994348288,2021-07-23,콩나물$애호박$얼음식혜
3047,994348288,2021-07-24,중파$가지
3048,994348288,2021-07-26,오이$콩나물$애호박$하늘바다새우$얼음식혜
3049,994348288,2021-07-27,얼음식혜
3050,994348288,2021-07-30,애호박$명태참어묵$하늘바다새우$팽이버섯
3051,994348288,2021-07-31,가지
3052,994348288,2021-08-01,하늘바다새우$하늘바다새우
3053,994348288,2021-08-06,오이$콩나물$애호박
3054,994348288,2021-08-08,양파$딸기잼$팽이버섯$청경채$양배추
3055,994348288,2021-08-11,두부$콩나물$애호박$중파
3056,994348288,2021-08-13,구운도시락김
3057,994348288,2021-08-15,오이
3058,994348288,2021-08-16,콩나물$애호박$얼음식혜
3059,994348288,2021-08-18,하늘바다새우$쥬키니호박
3060,994348288,2021-08-20,애호박
3061,994348288,2021-08-24,상큼한포도
3062,994348288,2021-08-25,상큼한포도
3063,994348288,2021-08-27,양파$방울토마토/대추형$당근$중파
3064,994348288,2021-08-28,오이$가지$밥풀과자
3065,994348288,2021-08-29,백미/유$하늘바다새우$양배추
3066,994348288,2021-08-30,얼음식혜
3067,994348288,2021-09-02,양파$얼음식혜
3068,994348288,2021-09-04,콩나물$콩나물$당근$가지$상큼한감귤&한라봉
3069,994348288,2021-09-05,무$양배추
3070,994348288,2021-09-07,양파$콩나물$양배추
3071,994348288,2021-09-10,브로컬리
3072,994348288,2021-09-12,누룽지
3073,994348288,2021-09-14,콩나물$누룽지$팽이버섯$구운도시락김
3074,994348288,2021-09-16,백미/유$얼음식혜
3075,994348288,2021-09-19,구운도시락김$밥풀과자
3076,994348288,2021-09-20,얼음식혜
3077,994348288,2021-09-22,양파$오이$애호박$무$당근$얼음식혜$얼음식혜
3078,994348288,2021-09-27,양파$백미/유
3079,994348288,2021-09-28,중파
3080,994348288,2021-10-01,오이$콩나물
3081,994348288,2021-10-03,방울토마토/대추형$무
3082,994348288,2021-10-05,오이$중파
3083,994348288,2021-10-08,가지$구운도시락김
3084,994348288,2021-10-11,오이$애호박
3085,994348288,2021-10-15,콩나물
3086,994348288,2021-10-16,딸기잼$애호박$백미/유$구운도시락김$밥풀과자
3087,994348288,2021-10-20,콩나물$브로컬리
3088,994348288,2021-10-23,콩나물$애호박
3089,994348288,2021-10-25,애호박$브로컬리
3090,994348288,2021-10-29,시금치$당근
3091,994387264,2021-01-25,두부$찌개용두부
3092,995684608,2021-01-29,시금치$현미유$팽이버섯$찌개용두부
3093,995684608,2021-03-14,팽이버섯
3094,995684608,2021-05-23,현미유
3095,995684608,2021-07-16,양배추
3096,995684608,2021-10-16,무
3097,997256640,2021-01-25,유정란/친환경
3098,997256640,2021-02-12,동물복지유정란
3099,997256640,2021-02-20,유정란/친환경$사과당근즙
3100,997256640,2021-06-11,두부$유정란/친환경$유정란/친환경
3101,997542464,2021-02-11,과일푸딩
3102,997542464,2021-04-26,하늘바다새우$과일푸딩
3103,997542464,2021-06-22,하늘바다새우
3104,997542464,2021-07-10,과일푸딩$상큼한감귤
3105,997542464,2021-08-21,하늘바다새우$밥풀과자$상큼한감귤
3106,997542464,2021-09-18,두부
3107,997542464,2021-10-17,두부$과일푸딩
3108,997542464,2021-10-23,감귤즙
3109,998498304,2021-01-10,쥬키니호박
3110,998498304,2021-08-11,콩나물
3111,999574784,2021-01-04,동물복지유정란
3112,999574784,2021-01-19,현미유
3113,999574784,2021-02-06,유정란/친환경$당근
3114,999574784,2021-02-21,유기농성이시돌목장우유
3115,999574784,2021-05-23,유정란/친환경$오이
3116,999574784,2021-06-08,현미유$팽이버섯$단무지
3117,999574784,2021-06-20,양파
3118,999574784,2021-07-04,오이
3119,999574784,2021-08-21,딸기잼$오이$단무지
3120,999574784,2021-08-28,무$팽이버섯
3121,999574784,2021-09-19,하늘바다새우
3122,1000103744,2021-10-13,7곡딸기롤과자
3123,1000491648,2021-02-11,대파
3124,1000491648,2021-02-14,브로컬리
3125,1000491648,2021-02-19,대파$상큼한감귤&한라봉
3126,1000491648,2021-03-03,구운도시락김$과일푸딩
3127,1000491648,2021-03-26,상큼한감귤&한라봉
3128,1000491648,2021-04-22,팽이버섯
3129,1000491648,2021-05-16,동물복지유정란$콩나물$방울토마토/대추형
3130,1000491648,2021-07-11,유정란/친환경
3131,1000491648,2021-07-25,두부$무
3132,1000491648,2021-07-26,중파
3133,1000491648,2021-08-03,과일푸딩$과일푸딩
3134,1000491648,2021-08-09,콩나물
3135,1000491648,2021-08-10,당근$하늘바다새우
3136,1000491648,2021-08-13,무
3137,1000491648,2021-08-14,콩나물$중파
3138,1000491648,2021-08-21,현미유
3139,1000491648,2021-08-24,양배추
3140,1000491648,2021-09-03,방울토마토/대추형
3141,1000491648,2021-09-21,구운도시락김
3142,1005475008,2021-01-23,양파
3143,1005500992,2021-05-03,동물복지유정란
3144,1006532928,2021-07-13,유기농우유
3145,1006998784,2021-01-11,찌개용두부
3146,1006998784,2021-01-29,팽이버섯
