,0,1,2,3,4,5,6,7,8,9,10,11
8892,현미유,사과당근즙,,,,,,,,,,
8893,대파,,,,,,,,,,,
8894,우유,,,,,,,,,,,
8895,앞다리불고기-성남용인,브로컬리,무쌈,,,,,,,,,
8896,앞다리불고기-성남용인,우유,,,,,,,,,,
8897,우유,과일푸딩,,,,,,,,,,
8898,유정란/친환경,,,,,,,,,,,
8899,어린잎채소,깐마늘/난지형/유,유기농성이시돌목장우유,,,,,,,,,
8900,앞다리불고기-성남용인,팽이버섯,,,,,,,,,,
8901,오이,상추,양배추,,,,,,,,,
8902,양파,연두부,,,,,,,,,,
8903,우유,,,,,,,,,,,
8904,유정란/친환경,오이,방울토마토/대추형,시금치,,,,,,,,
8905,방울토마토/대추형,,,,,,,,,,,
8906,유정란/친환경,방울토마토/대추형,당근,,,,,,,,,
8907,콩국물,,,,,,,,,,,
8908,깐마늘/난지형/유,상큼한감귤&한라봉,,,,,,,,,,
8909,콩국물,얼음식혜,가지,,,,,,,,,
8910,백미/유,깻잎,무쌈,,,,,,,,,
8911,동물복지유정란,방울토마토/대추형,당근,찌개용두부,,,,,,,,
8912,방울토마토/대추형,깻잎,,,,,,,,,,
8913,콩나물,,,,,,,,,,,
8914,유정란/친환경,오이,,,,,,,,,,
8915,양파,,,,,,,,,,,
8916,깻잎,단무지,구운김밥김,,,,,,,,,
8917,콩국물,얼음식혜,,,,,,,,,,
8918,구운도시락김,상큼한감귤&한라봉,,,,,,,,,,
8919,양파,오이,백미/유,가지,과일푸딩,,,,,,,
8920,깐마늘/난지형/유,가지,깻잎,과일푸딩,,,,,,,,
8921,콩나물,,,,,,,,,,,
8922,팽이버섯,깻잎,무쌈,,,,,,,,,
8923,유정란/친환경,백미/유,가지,,,,,,,,,
8924,유정란/친환경,,,,,,,,,,,
8925,동물복지유정란,쌈채소모음,얼음식혜,무쌈,,,,,,,,
8926,어린잎채소,깐마늘/난지형/유,팽이버섯,,,,,,,,,
8927,시금치,얼음식혜,가지,,,,,,,,,
8928,검은콩두유,과일푸딩,,,,,,,,,,
8929,시금치,백미/유,단무지,구운김밥김,,,,,,,,
8930,애호박,백미/유,깻잎,,,,,,,,,
8931,과일푸딩,과일푸딩,,,,,,,,,,
8932,브로컬리,,,,,,,,,,,
8933,가지,가지,도토리묵,,,,,,,,,
8934,현미유,,,,,,,,,,,
8935,양파,현미유,,,,,,,,,,
8936,두부,대파,,,,,,,,,,
8937,두부,당근,가지,느타리버섯,,,,,,,,
8938,양파,당근,,,,,,,,,,
8939,두부,콩나물,,,,,,,,,,
8940,깻잎,느타리버섯,,,,,,,,,,
8941,누룽지,,,,,,,,,,,
8942,콩나물,,,,,,,,,,,
8943,구운김밥김,,,,,,,,,,,
8944,두부,유정란/친환경,시금치,구운김밥김,,,,,,,,
8945,구운김밥김,,,,,,,,,,,
8946,양파,상추,상추,당근,,,,,,,,
8947,두부,유정란/친환경,,,,,,,,,,
8948,앞다리불고기-성남용인,중파,가지,도토리묵,,,,,,,,
8949,오이,,,,,,,,,,,
8950,두부,,,,,,,,,,,
8951,두부,동물복지유정란,,,,,,,,,,
8952,누룽지,단무지,구운김밥김,,,,,,,,,
8953,두부,누룽지,,,,,,,,,,
8954,두부,,,,,,,,,,,
8955,두부,우유,,,,,,,,,,
8956,두부,유기농우유,,,,,,,,,,
8957,누룽지,단무지,,,,,,,,,,
8958,두부,콩나물,깐마늘/난지형/유,단무지,,,,,,,,
8959,두부,,,,,,,,,,,
8960,찌개용두부,,,,,,,,,,,
8961,두부,대파,구운전장김,,,,,,,,,
8962,두부,오이,상추,당근,우유,,,,,,,
8963,우유,,,,,,,,,,,
8964,콩나물,유기농우유,단무지,,,,,,,,,
8965,콩나물,,,,,,,,,,,
8966,동물복지유정란,단무지,상큼한감귤&한라봉,,,,,,,,,
8967,콩나물,유기농우유,,,,,,,,,,
8968,유기농우유,,,,,,,,,,,
8969,유기농우유,,,,,,,,,,,
8970,유기농저지방우유,대파,유기농우유,,,,,,,,,
8971,콩나물,유기농우유,유기농성이시돌목장우유,,,,,,,,,
8972,유기농성이시돌목장우유,,,,,,,,,,,
8973,유기농저지방우유,,,,,,,,,,,
8974,유기농우유,,,,,,,,,,,
8975,유기농저지방우유,과일푸딩,,,,,,,,,,
8976,사과당근즙,,,,,,,,,,,
8977,유기농우유,,,,,,,,,,,
8978,대파,,,,,,,,,,,
8979,상추,,,,,,,,,,,
8980,사과/,,,,,,,,,,,
8981,유정란/친환경,백미/유,,,,,,,,,,
8982,양파,,,,,,,,,,,
8983,유정란/친환경,,,,,,,,,,,
8984,방울토마토/대추형,,,,,,,,,,,
8985,유정란/친환경,완숙토마토,,,,,,,,,,
8986,유기농우유,중파,,,,,,,,,,
8987,동물복지유정란,,,,,,,,,,,
8988,유기농우유,,,,,,,,,,,
8989,당근,,,,,,,,,,,
8990,콩국물,,,,,,,,,,,
8991,현미유,,,,,,,,,,,
8992,두부,동물복지유정란,,,,,,,,,,
8993,현미유,,,,,,,,,,,
8994,유정란/친환경,백미/유,찌개용두부,상큼한감귤&한라봉,,,,,,,,
8995,찌개용두부,,,,,,,,,,,
8996,양파,콩나물,시금치,당근,구운전장김,,,,,,,
8997,얼음식혜,단무지,상큼한감귤&한라봉,,,,,,,,,
8998,얼음식혜,,,,,,,,,,,
8999,애호박,,,,,,,,,,,
9000,양파,콩나물,쌈채소모음,,,,,,,,,
9001,양파,동물복지유정란,얼음식혜,상큼한감귤&한라봉,,,,,,,,
9002,콩나물,찌개용두부,,,,,,,,,,
9003,찌개용두부,구운전장김,구운김밥김,,,,,,,,,
9004,유정란/친환경,시금치,,,,,,,,,,
9005,콩나물,백미/유,깻잎,,,,,,,,,
9006,유정란/친환경,콩나물,시금치,찌개용두부,,,,,,,,
9007,백미/유,,,,,,,,,,,
9008,두부,유정란/친환경,콩나물,,,,,,,,,
9009,동물복지유정란,,,,,,,,,,,
9010,유정란/친환경,콩나물,시금치,백미/유,,,,,,,,
9011,대파,,,,,,,,,,,
9012,백미/유,,,,,,,,,,,
9013,두부,,,,,,,,,,,
9014,콩나물,,,,,,,,,,,
9015,유정란/친환경,,,,,,,,,,,
9016,두부,,,,,,,,,,,
9017,유정란/친환경,,,,,,,,,,,
9018,콩나물,,,,,,,,,,,
9019,두부,백미/유,,,,,,,,,,
9020,두부,유정란/친환경,,,,,,,,,,
9021,백미/유,,,,,,,,,,,
9022,양파,콩나물,앞다리불고기-성남용인,,,,,,,,,
9023,양배추,,,,,,,,,,,
9024,두부,콩나물,,,,,,,,,,
9025,유정란/친환경,콩나물,,,,,,,,,,
9026,유정란/친환경,유정란/친환경,콩나물,,,,,,,,,
9027,유정란/친환경,콩나물,,,,,,,,,,
9028,앞다리불고기-성남용인,,,,,,,,,,,
9029,유정란/친환경,,,,,,,,,,,
9030,애호박,도토리묵,,,,,,,,,,
9031,두부,중파,,,,,,,,,,
9032,유정란/친환경,찌개용두부,,,,,,,,,,
9033,찌개용두부,,,,,,,,,,,
9034,유정란/친환경,콩나물,찌개용두부,,,,,,,,,
9035,콩나물,,,,,,,,,,,
9036,동물복지유정란,찌개용두부,,,,,,,,,,
9037,유정란/친환경,깻잎,,,,,,,,,,
9038,백미/유,,,,,,,,,,,
9039,두부,양파,,,,,,,,,,
9040,두부,백미/유,,,,,,,,,,
9041,백미/유,,,,,,,,,,,
9042,두부,콩나물,,,,,,,,,,
9043,유정란/친환경,,,,,,,,,,,
9044,유정란/친환경,콩나물,,,,,,,,,,
9045,유정란/친환경,,,,,,,,,,,
9046,콩나물,시금치,백미/유,,,,,,,,,
9047,찌개용두부,,,,,,,,,,,
9048,동물복지유정란,,,,,,,,,,,
9049,동물복지유정란,상추,,,,,,,,,,
9050,사과/,상큼한감귤&한라봉,,,,,,,,,,
9051,두부,유정란/친환경,사과/,상큼한감귤&한라봉,,,,,,,,
9052,유정란/친환경,,,,,,,,,,,
9053,사골곰국,사과/,상큼한감귤&한라봉,,,,,,,,,
9054,두부,유정란/친환경,상큼한감귤&한라봉,,,,,,,,,
9055,상큼한감귤&한라봉,,,,,,,,,,,
9056,유정란/친환경,콩나물,상추,얼음식혜,,,,,,,,
9057,양파,사과/,백미/유,명태참어묵,,,,,,,,
9058,사골곰국,현미유,,,,,,,,,,
9059,양파,,,,,,,,,,,
9060,백미/유,중파,상큼한감귤&한라봉,,,,,,,,,
9061,두부,두부,유정란/친환경,유정란/친환경,콩나물,방울토마토/대추형,방울토마토/대추형,애호박,애호박,얼음식혜,단무지,상큼한감귤&한라봉
9062,중파,,,,,,,,,,,
9063,현미유,상큼한감귤&한라봉,,,,,,,,,,
9064,콩나물,도토리묵,,,,,,,,,,
9065,유정란/친환경,사골곰국,백미/유,구운도시락김,,,,,,,,
9066,유정란/친환경,사골곰국,오이,쌈채소모음,상큼한감귤&한라봉,,,,,,,
9067,동물복지유정란,콩나물,백미/유,상큼한감귤&한라봉,,,,,,,,
9068,양파,오이,방울토마토/대추형,명태참어묵,,,,,,,,
9069,두부,양파,콩나물,브로컬리,구운도시락김,,,,,,,
9070,양파,시금치,당근,,,,,,,,,
9071,우유,찌개용두부,얼음식혜,과일푸딩,,,,,,,,
9072,콩나물,우유,,,,,,,,,,
9073,백미/유,찌개용두부,,,,,,,,,,
9074,두부,,,,,,,,,,,
9075,구운도시락김,느타리버섯,,,,,,,,,,
9076,상큼한감귤&한라봉,,,,,,,,,,,
9077,우유,구운김밥김,,,,,,,,,,
9078,백미/유,찌개용두부,,,,,,,,,,
9079,가지,,,,,,,,,,,
9080,우유,,,,,,,,,,,
9081,방울토마토/대추형,명태참어묵,단무지,구운김밥김,도토리묵,,,,,,,
9082,방울토마토/대추형,대파,,,,,,,,,,
9083,두부,유정란/친환경,방울토마토/대추형,유기농우유,,,,,,,,
9084,유정란/친환경,양파,,,,,,,,,,
9085,유정란/친환경,브로컬리,,,,,,,,,,
9086,브로컬리,유기농우유,,,,,,,,,,
9087,두부,브로컬리,,,,,,,,,,
9088,양파,,,,,,,,,,,
9089,두부,당근,중파,팽이버섯,,,,,,,,
9090,두부,유정란/친환경,,,,,,,,,,
9091,사골곰국,오이,,,,,,,,,,
9092,유정란/친환경,오이,단무지,구운김밥김,,,,,,,,
9093,유기농성이시돌목장우유,,,,,,,,,,,
9094,유정란/친환경,양파,오이,브로컬리,유기농성이시돌목장우유,양배추,,,,,,
9095,두부,가지,,,,,,,,,,
9096,콩국물,오이,,,,,,,,,,
9097,두부,유기농저지방우유,,,,,,,,,,
9098,두부,,,,,,,,,,,
9099,앞다리불고기-성남용인,,,,,,,,,,,
9100,현미유,,,,,,,,,,,
9101,콩나물,,,,,,,,,,,
9102,콩나물,,,,,,,,,,,
9103,사과당근즙,,,,,,,,,,,
9104,구운전장김,,,,,,,,,,,
9105,검은콩두유,검은콩두유,,,,,,,,,,
9106,검은콩두유,구운전장김,,,,,,,,,,
9107,당근,,,,,,,,,,,
9108,유정란/친환경,,,,,,,,,,,
9109,동물복지유정란,,,,,,,,,,,
9110,유정란/친환경,,,,,,,,,,,
9111,유정란/친환경,,,,,,,,,,,
9112,유정란/친환경,,,,,,,,,,,
9113,당근,,,,,,,,,,,
9114,유정란/친환경,오이,,,,,,,,,,
9115,유정란/친환경,,,,,,,,,,,
9116,유정란/친환경,,,,,,,,,,,
9117,당근,,,,,,,,,,,
9118,백미/유,,,,,,,,,,,
9119,얼음식혜,,,,,,,,,,,
9120,양파,완숙토마토,,,,,,,,,,
9121,사과당근즙,,,,,,,,,,,
9122,시금치,,,,,,,,,,,
9123,양파,,,,,,,,,,,
9124,당근,팽이버섯,,,,,,,,,,
9125,양배추,,,,,,,,,,,
9126,팽이버섯,,,,,,,,,,,
9127,콩나물,,,,,,,,,,,
9128,팽이버섯,,,,,,,,,,,
9129,브로컬리,팽이버섯,,,,,,,,,,
9130,대파,,,,,,,,,,,
9131,유정란/친환경,,,,,,,,,,,
9132,양파,,,,,,,,,,,
9133,사골곰국,,,,,,,,,,,
9134,브로컬리,,,,,,,,,,,
9135,어린잎채소,,,,,,,,,,,
9136,콩나물,,,,,,,,,,,
9137,시금치,브로컬리,,,,,,,,,,
9138,어린잎채소,,,,,,,,,,,
9139,유정란/친환경,,,,,,,,,,,
9140,방울토마토/대추형,,,,,,,,,,,
9141,두부,동물복지유정란,브로컬리,,,,,,,,,
9142,두부,깻잎,깻잎,,,,,,,,,
9143,두부,어린잎채소,,,,,,,,,,
9144,양배추,,,,,,,,,,,
9145,두부,콩나물,,,,,,,,,,
9146,양파,,,,,,,,,,,
9147,양파,,,,,,,,,,,
9148,찌개용두부,,,,,,,,,,,
9149,얼음식혜,,,,,,,,,,,
9150,유정란/친환경,상추,,,,,,,,,,
9151,콩나물,,,,,,,,,,,
9152,양파,유기농저지방우유,당근,,,,,,,,,
9153,두부,,,,,,,,,,,
9154,유정란/친환경,,,,,,,,,,,
9155,유기농성이시돌목장우유,깻잎,도토리묵,,,,,,,,,
9156,유정란/친환경,시금치,,,,,,,,,,
9157,떡국떡,오이,,,,,,,,,,
9158,두부,,,,,,,,,,,
9159,두부,유정란/친환경,,,,,,,,,,
9160,유기농우유,,,,,,,,,,,
9161,오이,상추,도토리묵,,,,,,,,,
9162,양파,시금치,당근,팽이버섯,과일푸딩,,,,,,,
9163,팽이버섯,,,,,,,,,,,
9164,단무지,,,,,,,,,,,
9165,당근,,,,,,,,,,,
9166,유정란/친환경,상추,당근,,,,,,,,,
9167,유정란/친환경,,,,,,,,,,,
9168,애호박,중파,,,,,,,,,,
9169,양파,오이,,,,,,,,,,
9170,사과/,과일푸딩,,,,,,,,,,
9171,중파,,,,,,,,,,,
9172,유정란/친환경,현미유,,,,,,,,,,
9173,유정란/친환경,양파,누룽지,중파,찌개용두부,,,,,,,
9174,유정란/친환경,오이,,,,,,,,,,
9175,상추,,,,,,,,,,,
9176,가지,,,,,,,,,,,
9177,사과/,애호박,,,,,,,,,,
9178,양파,현미유,,,,,,,,,,
9179,방울토마토/대추형,애호박,,,,,,,,,,
9180,콩나물,애호박,,,,,,,,,,
9181,사골곰국,방울토마토/대추형,,,,,,,,,,
9182,유정란/친환경,사골곰국,가지,과일푸딩,,,,,,,,
9183,유정란/친환경,오이,,,,,,,,,,
9184,양파,가지,,,,,,,,,,
9185,사골곰국,,,,,,,,,,,
9186,양파,사골곰국,완숙토마토,,,,,,,,,
9187,콩나물,방울토마토/대추형,방울토마토/대추형,어린잎채소,,,,,,,,
9188,양파,어린잎채소,,,,,,,,,,
9189,유정란/친환경,상추,중파,,,,,,,,,
9190,유정란/친환경,애호박,팽이버섯,찌개용두부,,,,,,,,
9191,사골곰국,,,,,,,,,,,
9192,콩나물,어린잎채소,우유,,,,,,,,,
9193,중파,,,,,,,,,,,
9194,유정란/친환경,사골곰국,,,,,,,,,,
9195,딸기잼,,,,,,,,,,,
9196,우유,,,,,,,,,,,
9197,유정란/친환경,사골곰국,,,,,,,,,,
9198,양파,딸기잼,중파,,,,,,,,,
9199,유정란/친환경,콩나물,느타리버섯,,,,,,,,,
9200,두부,오이,상추,팽이버섯,도토리묵,,,,,,,
9201,오이,애호박,,,,,,,,,,
9202,유정란/친환경,대파,우유,구운김밥김,,,,,,,,
9203,우유,,,,,,,,,,,
9204,동물복지유정란,어린잎채소,구운전장김,,,,,,,,,
9205,백미/유,구운전장김,,,,,,,,,,
9206,상추,과일푸딩,,,,,,,,,,
9207,유정란/친환경,사골곰국,어린잎채소,팽이버섯,,,,,,,,
9208,어린잎채소,백미/유,,,,,,,,,,
9209,유정란/친환경,대파,구운전장김,,,,,,,,,
9210,딸기잼,오이,우유,,,,,,,,,
9211,유정란/친환경,오이,백미/유,,,,,,,,,
9212,딸기잼,구운전장김,,,,,,,,,,
9213,백미/유,,,,,,,,,,,
9214,양배추,,,,,,,,,,,
9215,콩나물,,,,,,,,,,,
9216,콩나물,,,,,,,,,,,
9217,두부,콩나물,,,,,,,,,,
9218,유정란/친환경,,,,,,,,,,,
9219,두부,유정란/친환경,,,,,,,,,,
9220,두부,,,,,,,,,,,
9221,양배추,,,,,,,,,,,
9222,유정란/친환경,,,,,,,,,,,
9223,유정란/친환경,어린잎채소,,,,,,,,,,
9224,유정란/친환경,찌개용두부,,,,,,,,,,
9225,양배추,,,,,,,,,,,
9226,유정란/친환경,찌개용두부,,,,,,,,,,
9227,오이,상추,어린잎채소,도토리묵,,,,,,,,
9228,찌개용두부,,,,,,,,,,,
9229,오이,어린잎채소,,,,,,,,,,
9230,찌개용두부,,,,,,,,,,,
9231,유정란/친환경,찌개용두부,,,,,,,,,,
9232,두부,,,,,,,,,,,
9233,찌개용두부,,,,,,,,,,,
9234,콩나물,,,,,,,,,,,
9235,두부,,,,,,,,,,,
9236,오이,가지,,,,,,,,,,
9237,당근,중파,,,,,,,,,,
9238,찌개용두부,,,,,,,,,,,
9239,유정란/친환경,,,,,,,,,,,
9240,양파,중파,,,,,,,,,,
9241,떡국떡,,,,,,,,,,,
9242,양파,,,,,,,,,,,
9243,당근,,,,,,,,,,,
9244,찌개용두부,,,,,,,,,,,
9245,양파,,,,,,,,,,,
9246,두부,유정란/친환경,,,,,,,,,,
9247,유정란/친환경,,,,,,,,,,,
9248,유정란/친환경,깐마늘/난지형/유,우유,,,,,,,,,
9249,두부,,,,,,,,,,,
9250,두부,유정란/친환경,,,,,,,,,,
9251,유정란/친환경,,,,,,,,,,,
9252,당근,찌개용두부,,,,,,,,,,
9253,유정란/친환경,,,,,,,,,,,
9254,오이,,,,,,,,,,,
9255,사과당근즙,,,,,,,,,,,
9256,딸기잼,,,,,,,,,,,
9257,유정란/친환경,,,,,,,,,,,
9258,유정란/친환경,찌개용두부,,,,,,,,,,
9259,동물복지유정란,누룽지,과일푸딩,,,,,,,,,
9260,동물복지유정란,누룽지,,,,,,,,,,
9261,유정란/친환경,,,,,,,,,,,
9262,얼음식혜,,,,,,,,,,,
9263,사과당근즙,,,,,,,,,,,
9264,누룽지,,,,,,,,,,,
9265,쌈채소모음,,,,,,,,,,,
9266,동물복지유정란,구운도시락김,,,,,,,,,,
9267,두부,얼음식혜,유기농성이시돌목장우유,,,,,,,,,
9268,유정란/친환경,과일푸딩,사과당근즙,,,,,,,,,
9269,얼음식혜,,,,,,,,,,,
9270,유정란/친환경,과일푸딩,,,,,,,,,,
9271,두부,누룽지,,,,,,,,,,
9272,구운도시락김,,,,,,,,,,,
9273,사과당근즙,무쌈,,,,,,,,,,
9274,유정란/친환경,백미/유,,,,,,,,,,
9275,유정란/친환경,현미유,우유,구운도시락김,,,,,,,,
9276,유정란/친환경,얼음식혜,구운도시락김,,,,,,,,,
9277,두부,유정란/친환경,백미/유,,,,,,,,,
9278,구운도시락김,,,,,,,,,,,
9279,유정란/친환경,,,,,,,,,,,
9280,구운도시락김,,,,,,,,,,,
9281,백미/유,유기농우유,,,,,,,,,,
9282,유정란/친환경,유기농우유,,,,,,,,,,
9283,유기농저지방우유,,,,,,,,,,,
9284,무쌈,,,,,,,,,,,
9285,사과당근즙,,,,,,,,,,,
9286,동물복지유정란,,,,,,,,,,,
9287,동물복지유정란,,,,,,,,,,,
9288,콩나물,,,,,,,,,,,
9289,두부,,,,,,,,,,,
9290,딸기잼,,,,,,,,,,,
9291,과일푸딩,과일푸딩,,,,,,,,,,
9292,백미/유,,,,,,,,,,,
9293,사과당근즙,,,,,,,,,,,
9294,단무지,,,,,,,,,,,
9295,방울토마토/대추형,상큼한감귤&한라봉,,,,,,,,,,
9296,방울토마토/대추형,유기농저지방우유,단무지,,,,,,,,,
9297,도토리묵,,,,,,,,,,,
9298,동물복지유정란,,,,,,,,,,,
9299,동물복지유정란,,,,,,,,,,,
9300,동물복지유정란,대파,,,,,,,,,,
9301,딸기잼,,,,,,,,,,,
9302,팽이버섯,,,,,,,,,,,
9303,유정란/친환경,시금치,,,,,,,,,,
9304,동물복지유정란,콩나물,유기농우유,,,,,,,,,
9305,대파,,,,,,,,,,,
9306,동물복지유정란,,,,,,,,,,,
9307,유정란/친환경,,,,,,,,,,,
9308,콩나물,앞다리불고기-성남용인,,,,,,,,,,
9309,양파,,,,,,,,,,,
9310,앞다리불고기-성남용인,,,,,,,,,,,
9311,유정란/친환경,,,,,,,,,,,
9312,두부,앞다리불고기-성남용인,양배추,,,,,,,,,
9313,유정란/친환경,앞다리불고기-성남용인,당근,,,,,,,,,
9314,두부,오이,양배추,,,,,,,,,
9315,두부,,,,,,,,,,,
9316,유정란/친환경,가지,,,,,,,,,,
9317,양배추,,,,,,,,,,,
9318,두부,중파,가지,,,,,,,,,
9319,두부,,,,,,,,,,,
9320,두부,,,,,,,,,,,
9321,두부,유정란/친환경,,,,,,,,,,
9322,두부,구운김밥김,,,,,,,,,,
9323,유기농저지방우유,,,,,,,,,,,
9324,두부,양파,딸기잼,동물복지유정란,,,,,,,,
9325,브로컬리,과일푸딩,,,,,,,,,,
9326,상추,,,,,,,,,,,
9327,양배추,,,,,,,,,,,
9328,딸기잼,구운도시락김,,,,,,,,,,
9329,사과/,,,,,,,,,,,
9330,유정란/친환경,누룽지,,,,,,,,,,
9331,백미/유,단무지,구운김밥김,,,,,,,,,
9332,시금치,,,,,,,,,,,
9333,당근,,,,,,,,,,,
9334,찌개용두부,,,,,,,,,,,
9335,두부,,,,,,,,,,,
9336,애호박,,,,,,,,,,,
9337,동물복지유정란,,,,,,,,,,,
9338,단무지,구운김밥김,,,,,,,,,,
9339,백미/유,,,,,,,,,,,
9340,누룽지,,,,,,,,,,,
9341,두부,,,,,,,,,,,
9342,단무지,,,,,,,,,,,
9343,누룽지,,,,,,,,,,,
9344,현미유,,,,,,,,,,,
9345,양파,당근,,,,,,,,,,
9346,두부,,,,,,,,,,,
9347,두부,,,,,,,,,,,
9348,우유,,,,,,,,,,,
9349,단무지,,,,,,,,,,,
9350,딸기잼,,,,,,,,,,,
9351,사과/,,,,,,,,,,,
9352,콩나물,,,,,,,,,,,
9353,얼음식혜,,,,,,,,,,,
9354,콩국물,콩국물,,,,,,,,,,
9355,누룽지,,,,,,,,,,,
9356,사골곰국,,,,,,,,,,,
9357,단무지,,,,,,,,,,,
9358,양파,찌개용두부,,,,,,,,,,
9359,떡국떡,,,,,,,,,,,
9360,유정란/친환경,,,,,,,,,,,
9361,양파,동물복지유정란,,,,,,,,,,
9362,두부,동물복지유정란,백미/유,유기농성이시돌목장우유,,,,,,,,
9363,두부,동물복지유정란,백미/유,유기농성이시돌목장우유,,,,,,,,
9364,양파,백미/유,대파,,,,,,,,,
9365,시금치,얼음식혜,,,,,,,,,,
9366,유정란/친환경,대파,,,,,,,,,,
9367,백미/유,,,,,,,,,,,
9368,유기농성이시돌목장우유,,,,,,,,,,,
9369,양파,백미/유,당근,유기농성이시돌목장우유,,,,,,,,
9370,오이,,,,,,,,,,,
9371,콩나물,유기농성이시돌목장우유,구운전장김,양배추,,,,,,,,
9372,양파,현미유,유기농성이시돌목장우유,,,,,,,,,
9373,얼음식혜,유기농성이시돌목장우유,,,,,,,,,,
9374,유기농성이시돌목장우유,,,,,,,,,,,
9375,유정란/친환경,백미/유,유기농성이시돌목장우유,구운도시락김,,,,,,,,
9376,콩나물,중파,,,,,,,,,,
9377,얼음식혜,도토리묵,,,,,,,,,,
9378,두부,유정란/친환경,딸기잼,유기농우유,양배추,,,,,,,
9379,백미/유,유기농성이시돌목장우유,도토리묵,,,,,,,,,
9380,깐마늘/난지형/유,유기농우유,양배추,,,,,,,,,
9381,찌개용두부,얼음식혜,,,,,,,,,,
9382,깐마늘/난지형/유,얼음식혜,,,,,,,,,,
9383,백미/유,유기농성이시돌목장우유,,,,,,,,,,
9384,동물복지유정란,찌개용두부,구운도시락김,,,,,,,,,
9385,양파,구운도시락김,,,,,,,,,,
9386,당근,느타리버섯,,,,,,,,,,
9387,유정란/친환경,,,,,,,,,,,
9388,양파,양배추,,,,,,,,,,
9389,당근,,,,,,,,,,,
9390,찌개용두부,,,,,,,,,,,
9391,당근,,,,,,,,,,,
9392,양파,유기농우유,찌개용두부,,,,,,,,,
9393,유기농우유,,,,,,,,,,,
9394,유정란/친환경,단무지,,,,,,,,,,
9395,유기농우유,사과당근즙,,,,,,,,,,
9396,찌개용두부,,,,,,,,,,,
9397,유정란/친환경,당근,,,,,,,,,,
9398,당근,명태참어묵,,,,,,,,,,
9399,유정란/친환경,,,,,,,,,,,
9400,유정란/친환경,양파,유기농우유,찌개용두부,,,,,,,,
9401,두부,,,,,,,,,,,
9402,사과당근즙,,,,,,,,,,,
9403,유정란/친환경,,,,,,,,,,,
9404,두부,,,,,,,,,,,
9405,유정란/친환경,양파,,,,,,,,,,
9406,두부,,,,,,,,,,,
9407,깐마늘/난지형/유,,,,,,,,,,,
9408,누룽지,당근,사과당근즙,,,,,,,,,
9409,두부,유정란/친환경,사과당근즙,,,,,,,,,
9410,명태참어묵,,,,,,,,,,,
9411,유정란/친환경,콩나물,,,,,,,,,,
9412,유정란/친환경,우유,,,,,,,,,,
9413,과일푸딩,,,,,,,,,,,
9414,단무지,,,,,,,,,,,
9415,현미유,단무지,,,,,,,,,,
9416,과일푸딩,,,,,,,,,,,
9417,콩나물,단무지,,,,,,,,,,
9418,명태참어묵,단무지,,,,,,,,,,
9419,두부,어린잎채소,유기농저지방우유,대파,팽이버섯,,,,,,,
9420,유정란/친환경,,,,,,,,,,,
9421,콩나물,유기농저지방우유,,,,,,,,,,
9422,당근,,,,,,,,,,,
9423,백미/유,,,,,,,,,,,
9424,현미유,,,,,,,,,,,
9425,두부,유기농저지방우유,,,,,,,,,,
9426,유정란/친환경,,,,,,,,,,,
